## Unknown:

  DisplayProvider: 36878944
  DisplayRejuvPage: 31010280
  DisplaySearchSettingsForStandardUsers: 49757605
  DmaCommonSchema: 43970368
  DmaSsoAADCompliance: 45833058
  DmaSsoMSACompliance: 45317806
  DmaUtcUpdate: 43970355
  DoNotCrashCxhWhenNoArgs: 38844351
  DoNotDisturbMigrationLogOnTask: 48543305
  DoNotPublishUserActivitiesToAfc: 51878560
  DockedFamilySettingsPageSV2: 35899634
  DontOverwriteStartRegistrySettings_48478269: 48478269
  DownloadAcceleratorMovesForegroundPermissions: 23415849
  DownloadAssestsAsJpg: 47097649
  DownloadStuckTIP: 48342372
  DpswOneSettingsControl: 37682118
  DragAndDropGlyphUpdates: 35688218
  DriverRecovery_Support: 46424179
  DriverSetup_OptimizeRegFlushes: 49079856
  DriverSetup_RelatedDriverUninstall: 54585615
  DriverStore_ConditionalDriverValidation: 52730260
  DriverStore_DelayConfigurationCompletion: 52560602
  DriverStore_DrpGetFileOwners: 53860103
  DriverStore_PrimitiveDriverUnreflect: 53280900
  DriverStore_ServiceValidationCrash: 52744910
  DriverUpdateOsVersionChange: 45034969
  DualEngine_AllButCurrentEntryDeletedDeserialization: 44344386
  DualEngine_AllowF12: 23071760
  DualEngine_BlockBackgroundWindowActivation_V2: 41389112
  DualEngine_BlockDoubleMouseActivateWhenMouseInPointer: 44049913
  DualEngine_ClearCacheWhenRestoreStatusText: 41090981
  DualEngine_CoCreateIE: 40326316
  DualEngine_DisableMaySaveChangesOnClose: 46703484
  DualEngine_HandleNewWindowReentrancyProtection: 40383250
  DualEngine_KeepAliveForWindowOpen: 43897235
  DualEngine_ReliableClose: 21879352
  DualEngine_RevokeFrameThreadBroker: 42519674
  DualEngine_SuppressUnneededZoomEvents: 29059948
  DualEngine_SynchronousZoom: 29078494
  DualEngine_UninitializeCouplingOnClose: 43897227
  DuiTicImprovements: 9043033
  DwmOverrideBorderMargins: 50123822
  DynamicDeepLinkToAdvancedDisplaySettings: 40945441
  DynamicNavigationPaneAutomationPeers: 51829765
  DynamicRetryTaskPeriod: 45892232
  EE_RSExemptionErrata: 53005584
  EID: 48504539
  EMOAR: 53629770
  EPDA: 46122933
  EPUB_HostExtension: 15477137
  ESIM_APDU_STOP: 54590809
  ESIM_PUK_LOCKED: 49341036
  ESUIPOMTest: 39636948
  EU4V2I: 0
  EUDB: 38168067
  EVAIO: 45572939
  EapTipTest: 51841324
  EarlyDownloaderLogging: 45416246
  EcoScore: 46607893
  EcoScoreBugFix: 50179230
  EdgeTcpConfig: 11800907
  EditionBasedDefaultPolicyValues: 0
  EditionFallBackForEULAByOOBE: 48661037
  EmailAndAccountsStringsChanges: 44652844
  EmbeddedFetch: 12274531
  EmbeddedPrint: 13876261
  EnableDesktopSpotlightOnRestore: 46717502
  EnableHotkeyTracing: 39486948
  EnableMSAWASCFlow: 44671690
  EnableMoveSizeInterception: 47557459
  EnableMskssrvAlwaysOn: 54375117
  EnablePaygoLicensing: 47501126
  EnablePublisherIntentTMI: 29882130
  EnableSpotlightForInboxImagesFirstLogon: 46551901
  EnableSpotlightForInboxImagesOnReboot: 46551941
  EnableSpotlightForInboxImagesUpgrade: 46551929
  EnableSpotlightForOEMThemeUsersOnReboot: 46560585
  EnableSpotlightForOEMThemeUsersUpgrade: 46551979
  EnableSuppressWindowActions: 42552754
  EnableSystemResourceManagerForExplorer: 31832430
  EnableUdpRegardlessOfAvdConfiguration: 54537892
  EnableValueAddedServices: 46948689
  EnableWASCFlow: 44671686
  EnableWppWorker: 53192840
  EnabledHighestSyncToggleIfMicrosoftHighTogglesEnabled: 45418630
  EndTask: 42592269
  EndTask_Bugfixes2407: 50550889
  EnforceWIPForTokenBroker: 9720665
  EngagedAndAuto: 38671435
  EnhancedBarriers: 32751694
  EnhancedCorruptionRepair: 40867583
  EnhancedErrorMessageForUpdateRebase: 48847233
  EnhancedTouchpadStreaming: 46852388
  EnlightenSearchForSxS: 50582951
  EnrichThirdPartyIrisContent: 37623514
  EnrollOnSuccess: 37669470
  EnsureIdentifyLevel: 40778857
  EnsureSearchBoxTopPositionOnInputPaneShowing: 52404941
  EnsureSyncTogglesMirrorMicrosoftToggles: 45438239
  EnsureUnsetImpressionIdTip: 50568628
  ErrorFeedback: 14557998
  ExcelListItemAnnouncement: 46403446
  ExpeditedApps_EKBTrigger: 45647697
  ExpeditedApps_EKBTriggerRetry: 45932354
  ExpeditedUpdateCoreImprovements: 48440244
  ExpeditedUpdatePILess: 46817969
  ExperienceHostModule_BugFix46847544: 46847544
  ExperienceLoadCrashDetector: 37927297
  ExposePTPButtonSupport: 48746838
  ExtendSuspendTimeout: 16924527
  ExtendUIAEventsForNarratorScripting: 45494219
  ExtendedPlaceholders: 42403856
  ExtendedPurchaseResult: 48254236
  ExtendedUIXamlRefresh: 29532725
  ExtensionTIPTestIdContainment: 48695812
  FEAccessibilityBugFixes: 46700501
  FENavigationAndSearchEAAImprovements: 46700719
  FFCF: 51349637
  FMULCP1: 55371478
  FMUVAP1: 52721440
  FMUVTP1: 53493790
  FODSIT: 52758099
  FOFUEP: 48617543
  FSIAPurchaseAppUpdate: 43393662
  FSOE: 52742204
  FSSOF: 52941711
  FTConfigurationAllowed: 53520691
  FTOnLastProcessPromotion: 50221998
  FTOnReboot: 50221997
  FUROI: 55276373
  FaceOcclusionDetector: 43174983
  FailAfcAssetCallForNonMsaUser: 47393602
  Failover_MLControlsFailoverMarkingEnabled: 45016847
  Failover_MLEvaluationEnabled: 44776155
  FamilySafetyRemoteLock: 32425780
  FamilySettingsAwareness: 23057458
  FastReconnectWithAADCreds: 50776650
  FconFasterUsageDataReportingBackoff: 49602268
  FeatureConfigurationAadOnDesktop: 8718934
  FeatureConfigurationChannel: 5244441
  FeatureTuningAPI: 50221994
  FeatureTuningCheckForUpdates: 52122766
  FeatureTuningHeartbeat: 53175971
  FeatureTuningMetadataChangeTimePriority: 52122780
  FeatureTuningPipeline: 50221995
  FeatureTuningPriorityReconcile: 53973482
  FeatureTuningTask: 52123111
  FederatedSignInGoldenPathFixes_52263987: 52263987
  FetchConcurrentInstallsFromOneSettings: 33337770
  FileExplorer_KnownFolderSyncProviderFix: 49520299
  FindMyPenSubtitle: 54714397
  FingerPrintStringBugFix: 47524897
  Firewall_042024: 49454120
  Firewall_BugFixes_2409: 51153219
  Firewall_BugFixes_2501: 53308487
  Firewall_BugFixes_2503: 55263160
  Firewall_Rules_Filters_Performance_Counters: 49178402
  FixAccessibleNameOnWin10RestoreFolder_47319032: 47319032
  FixActiveRuleId: 51020329
  FixAttributeRefresh: 51195101
  FixBackupStatusTIPErrors: 47318328
  FixBootPerfDiagnosticEvents: 41056372
  FixCNBTR: 50466459
  FixCtacRules: 55073494
  FixDependencyPropertyInitializationInSnap: 55113996
  FixDynamicSearchBoxTestCrash: 46013904
  FixEvaluationLogic: 53079193
  FixGetRebootRequiredWoW64: 52568137
  FixInfiniteLoopWarningInSnap: 51906539
  FixInvalidGlobalId: 54162316
  FixIssueWhenGettingAadInfo: 45205209
  FixJumpListPinUnpinFocusOrder: 51905280
  FixLCSP: 48143454
  FixLegacyShellMotW: 46717995
  FixLensModeFlickeringIssue: 51834208
  FixLockAcquisition_UpdatePivotView: 53573094
  FixRdpGraphicsSurfaceFlush: 54312849
  FixRedudantantFileClosure: 48470033
  FixRqvWnfBackupBanner: 49054871
  FixSMAAFF: 49929661
  FixSRADP: 47916847
  FixSearchItemViewModelDestroyCrash: 47287403
  FixSinglePaneSearchBoxOnTaskbarPortraitIssue: 43473131
  FixSnapBarLoadedTipTestFailure: 53496501
  FixTextBlockAccessibilityInNativeButton: 50115844
  FixTipFileNotFoundPersonalizationThemeBackupHandler: 47094767
  FixTouchHitTestingRetVal: 49580270
  FixUpdateStateCrash: 48779432
  FixVACOEC: 45083364
  FixVAFREC: 48605273
  FixVAL48412743: 48412743
  FixVAL48810781: 48810781
  FixVAPWBRD: 49120173
  FixVASMDR: 50114715
  FixVAVMC: 48633200
  FixVideoEncodeL0L1DistinctCount: 53520467
  FixVpBltAlpha: 53466710
  FixZBandChangeRaceCondition: 9910473
  Fixing2ndMonitorAEPOverlap: 50123717
  FixingDisablingDashboardOnTaskbar: 49572415
  FlashDeprecation_Notification: 25217842
  FluencyMultilingual: 19570937
  FlyoutStatesTelemetry: 50627503
  FocusSettingRejuv: 35742169
  FocusTransitionFix_42418648: 42418648
  FodLPEnumHardeningEnhancements: 52875806
  FontTileOptionsButtonContrast: 52146169
  FontsPreview: 11156953
  ForwardCompatibleNavmesh: 48914786
  FpSTestSm: 44713148
  FpvTest: 42187503
  FrameworkScalability: 7328759
  FriendlyDeviceNameAdvertisement: 44209225
  FromDefaultLayoutLinkPathAsyncFix_45052367: 45052367
  FullSearchPageControlledListFix: 54466291
  FullTrustStartMenu: 49381526
  FullUpdateManagementHololens: 47171091
  GDSIIF: 50445776
  GE_EssentialsBundle_A: 51190751
  GE_EssentialsBundle_B: 51190812
  GE_EssentialsBundle_C: 51190848
  GE_ServiceUsingFsTxLibOnReFS: 51655782
  GIPKOR: 23660839
  GPFFFAMSA: 36706710
  GPM_BlitModeTracking: 24779616
  GPM_BufferRevert: 46434420
  GPM_CreatePSOTracking: 45994299
  GPM_LightWeightDxgKrnlETWKeyword: 24338497
  GPM_MultiMon: 34948852
  GWPHF: 46434234
  GameConfigStoreGameListEntries: 11973136
  GameMRU: 37956063
  GamingOverlayMultiWindowSupport: 30380406
  GamingOverlayVisibilityRevokedEventHandling: 45798624
  GeDownlevel: 52881528
  GeHiberbootSessionInputFix: 54117495
  GenTel_DoubleFree: 49542070
  GenerateAndCompareAlternates: 14302430
  Generate_Mitigation_NPU_Targeting_Attribute: 0
  Generate_Mitigation_NPU_Targeting_Attribute_All_Scenarios: 0
  Generate_NPU_Targeting_Attribute: 52989470
  GenericActionAndTrigger: 7960589
  GenericDataContract: 6356209
  GestureOnlyTouchpadParam: 53814925
  GestureTargetingPTPFrameSplitFix: 53814692
  GetApplicationIdDataRaceBugfix_46943585: 46943585
  GetDefaultAccountTokenCXHHelper: 50881018
  GetStartedTelemetrySummaryFix: 54924461
  GetStartedTriggerUpdates: 42963857
  GhostFrameSystemTerminateReason: 21763906
  GlobalTouchGesturesTelemetry: 54924805
  GraphRecentItemsManagerEnabled: 38294196
  GreenCharging: 45690917
  GuestUserLogonWAMSSO: 45710763
  GuestUserRDPToAVD: 45682905
  GuidedSnapAssistContinuity: 33793580
  HCIOEMFeatures: 43856907
  HDRSustainabilityTelemetry: 51145502
  HEATPenIdFix: 49669976
  HEVCMTP: 17370187
  HIDUWP01: 51863907
  HMDPresenceSensorSetting: 18907866
  HSHELL_IAM_Delivery: 39786106
  HShellAppComandInputMessageSourceCleanup: 52945638
  HVAT: 53615505
  HamDependencyGraph: 11801082
  HandleEmptyIrisPlacementId: 54776587
  HandlerWorkerWindowUnowned: 47804988
  HardwareMicMuteButton: 36689271
  HardwareMicMuteConfirmator: 35232539
  HardwareMicMuteHotkey: 36756578
  HealthAttestationDiagnostics: 48142662
  HealthAttestationPdcIntegration: 48142675
  HelloFaceDriverDowngradeCapability: 34933858
  HiberbootSessionInputFix: 48840350
  HiddenFontNarratorAnnouncement: 49148967
  HideAddDeviceIfBluetoothUnsupported: 41734715
  HideAllAppsList: 36435044
  HideBackupWizardForIneligibleAccount: 46825733
  HideGlobalPromptSuppressionSwitch: 50259444
  HideNotificationBadgeOnShyTaskbar: 44280635
  HideRecommendedSection: 36435115
  HideStoreVerbsOnServer_51450353: 51450353
  HideSystemPackages: 47989338
  HideSystemPackages_Cleanup: 51629559
  HideSystemTrayDateTimeSetting: 41437381
  HideWAMErrorPage: 47968726
  HighPriorityFileProvider: 46094352
  HnsAccelNet: 49278966
  HnsEndpointRoutes: 54599261
  HnsExplicitAccessCheck: 42077418
  HnsInternalVLAN: 49142546
  HnsRecreateMirroredICSResumeContainer: 40560708
  HnsWcosLoopback: 23636350
  HolographicNotifications: 9666698
  HomeSearch_NoResultFix: 48472359
  HomepageCommercialSupport: 53281237
  HonorMSAWhenNoIdentity: 51676373
  HorizontalUXLightDismiss: 52124603
  HotKeyTraceCollection: 19472739
  HotPatchingImprovements: 51977489
  HotkeyForSpeakforme: 49666413
  HtmlLauncher: 19908852
  HttpBugFix24Q4: 53475280
  HungTabNotificationDelay: 11518489
  HvciRollback: 18630433
  HvciScanHvptHandling: 54131612
  HydrateDuringDownload: 41666070
  IAIRV2: 51877603
  ID44989684: 44989684
  ID45035559: 45035559
  ID45829750: 45829750
  ID46196572: 46196572
  ID46700936: 46700936
  ID46960527: 46960527
  ID46973925: 46973925
  ID48636059: 48636059
  ID48927990: 48927990
  ID48930609: 48930609
  ID49121850: 49121850
  ID49527529: 49527529
  ID50222972: 50222972
  ID50287681: 50287681
  ID50291163: 50291163
  ID51025379: 51025379
  ID51373487: 51373487
  ID51912085: 51912085
  ID52127539: 52127539
  ID53060104: 53060104
  ID53846034: 53846034
  ID53863504: 53863504
  ID54380617: 54380617
  ID54700386: 54700386
  ID55337484: 55337484
  IE_Disable_FEATURE_SYSTEM_DPI_AWARE: 24671935
  IE_LeftArrowCrash: 46465181
  IE_OneTimeSSFDownload: 29150691
  IE_SBE: 32050367
  IE_SETTINGSYNCMIGRATION_FAVORITES: 26601480
  IE_SyncMode5: 46275980
  IFFMinQueryLengthThresholdForENLang: 49145296
  ILS: 51361879
  IN: 46560989
  IconRect: 53163362
  IconUnstacking: 39085210
  IddCxExtendLogAdapterCaps: 54447807
  IddMonitorListReference|mach2.warning.duplicate0: 54712811
  IdealState_TryLoadControl_Safe_Fix: 48642234
  IdsBugFix1: 54100127
  IdsSoftBlock2: 50147580
  IgnoreLauncherDuplicateWebappDone: 39662864
  IgnoreOAMarkerVersion: 45387478
  IgnoreSLValueNotFoundErrorCode: 53177319
  ImeAccessibilityFix: 46169883
  ImeOnOffOnNarrow: 36588279
  ImmediateRetryAcquireLicense: 55345663
  ImmediateRetryDownload: 54412067
  ImmediateRetryScan: 54448779
  ImmersiveShellComponentsInitializationBudget: 27075521
  ImportantNotifications: 37691237
  ImproveFrequencyToastMfaGe: 53961564
  ImproveRewardsIdealStateLogging: 53399334
  ImprovedMemoryTelemetry: 50027266
  ImprovedWebViewTelemetry: 43772261
  InclusiveTaskbar: 36715846
  IncreaseUdpTransportTimerInterval: 53039167
  IncreasedWULogFolderSize: 54307601
  InfraredROIControlImprovement: 31225283
  InitAndPolicyEnhancements: 46656382
  InitiateNTHPrivacyOnServer: 45067613
  InjectedPenPressureFix: 53016155
  InkPenBackupHandler: 41682578
  InkPenRestoreHandler: 40864793
  InputDrivenEdgeAnimations: 36159954
  InputDrivenGTGAnimations: 33668320
  InputScenarioCheckUpdate: 49585390
  InputSettingsRestore: 41266411
  InputSwitcherTipTestFix: 50302163
  InstallAttribution: 3222455
  InstallServiceUOSafeguard: 40324102
  InstallTracing: 45159410
  InstantQueuedLaunch: 28072593
  InvSvc_Refresh: 53308193
  InventorySvc_Log_Feature_State: 54961840
  InventoryWatchdog_ResourceMonitoring: 49668776
  Inventory_GetAppInfo2_NoDelay: 51018233
  IppFaxOut: 41647746
  IppPdlPassthrough: 33828954
  IrisBackupSignals: 44597171
  IrisCampaignActions: 0
  IrisContextNoTe: 50727752
  IrisServiceRefreshCtac: 28969680
  IsCallerInteractive: 51485483
  IsoWrapperValidationLevel: 16726197
  JAmsi: 15964611
  JitProcessInServiceWorkerHost: 11921348
  JpgTurboFunctionality: 36703308
  JumplistInContextMenu: 32222762
  KFMAW: 53417495
  KFMC: 50383852
  KITC: 54213766
  KeepWin8SearchPane: 35032763
  KernelPnP_SwDeviceAttributes: 49138292
  Kernel_CET_Security_UI: 44717155
  KeyboardNavigationEmptyFolderFix_39305715: 39305715
  LCCMD: 53451155
  LCEarlyTextWrappingFix: 44717174
  LCFTWDDIO: 53836418
  LCFixes: 44924088
  LCKeyboardFocus: 39342818
  LCTeachingTipsPositioningFix: 43887102
  LCTextWrap: 43870737
  LCVAoverlappedIssueFix: 45266177
  LanguageListening: 45799172
  LaunchDimeForAquisitionUSQRenewal: 45562151
  LaunchFileEventsAndRefactor: 52550223
  LaunchUriForResultsMeasureEvents: 52937186
  LauncherCustomizationDisabledCheckFix: 53472551
  LayoutFileFormat: 52869982
  LcFeatureTuningConfig: 53308415
  LightThemeAccentColorRedirectionForRail: 47326335
  LightingWhenLidClosed: 16487091
  LiteWhiteNTH: 33355279
  LoadBloomCreatives: 45636699
  LocalizedEarlyFileSearch: 46715659
  Location_Fix_BreadcrumbingShutdownInStandby: 54144069
  Location_Fix_NullCheckLocationSession: 51407819
  Location_Fix_TimerConcurrency: 47338009
  Location_GatewayMacAddressCrowdsourcing: 48193912
  Location_GatewayMacAddressInferencing: 51739822
  LockBugFix_CheckUwpLockAppRequirements: 16605524
  LockBugFix_LockAppInstantlyDismisses: 20191093
  LockOnLeaveDefaultTrue: 47315186
  LockOnLogon: 32979348
  LockscreenBackupRestoreHandler: 36766132
  LockscreenRestoreHandler: 45026434
  LogColorPipelineStateInDispdiag: 52125306
  LogCriticalUserEngagementTelemetry: 49805431
  LogEventNonStringSupport: 55434497
  LogUusVersion: 54716722
  LogonFrameworkTelemetryImprovements: 49164871
  LogonFrameworkTelemetryImprovements_V2: 54923739
  LogonUINoUpdateUserInput: 30723191
  LostNotificationTaskFix: 46467104
  LsaAdtEmptyStr: 49780086
  LunarCalendarBackupHandler: 46427667
  LunarCalendarRestoreHandler: 46427671
  MCHWIF: 42593065
  MDMDiagnosticsTool_FlattenOutputFile: 32990851
  MDM_Extensibility_DSC_Native: 37252711
  MDM_Fix_WinDC_Alert_Size: 42280597
  MFACheckInClipRenew: 38124097
  MFACheckInClipRenew_HandleAccessDenied: 49577403
  MFLAsync: 42877930
  MMPC_AppCertFix: 42170043
  MMPC_AppxCertFix: 42345135
  MMPC_Desktop: 33231644
  MMPC_Single_Discovery_Template: 44240013
  MRUCRHT: 51529424
  MSAAddAccountWithTransferTokenFlow: 48259403
  MSABadStateWnf: 44496455
  MagnifierCaretUseFastTransition: 20496243
  MagnifierVoiceSliderContrast: 44020297
  MamReporting: 35009189
  ManageAccountsRelatedLinkAccessibilityFix: 50576712
  ManagedUserLogonCBA: 36893181
  ManifestBasedBackupRestore: 41560556
  MareBackup_BadUninstallJsonFix: 48876985
  MarkerWindowSetForegroundWindowProtection: 48965875
  MdmSupportForEdu: 9608605
  MemoryDumpDialogRejuvenation: 44249864
  Mercury_App_Backup_Validation_V2: 47366888
  Mg1T: 54322778
  MicaBackdropInApplicationFrameHostTitlebar: 35681203
  MicrosoftRequiredPermissionScope: 44020657
  MigrationProgIDsBugFix: 46879732
  MinKeyBitLength_Telemetry: 41646097
  MinuteZeroExperiences: 8497738
  MiracastListenerAutoStart: 5419836
  MirrorEnterpriseFeatureControlState: 45993900
  MitigateSpartanSubdomains: 51202700
  MobilityExperience: 11824828
  ModalExperienceManagerRestoreDialogOptions: 42875569
  ModelCacheGeneration: 54764634
  ModerateStartupApps: 41477006
  Modern_Storage_Pool_Deletion: 38265476
  Modern_Storage_Pool_Upgrade: 38902392
  ModernizeHandlerSingleton: 37716471
  MouseAccelerationSetting: 49174155
  MsOobeWirelessPluginWmiFix: 33330311
  MsaBackupAccountEngagementFeature: 44137035
  MsctfProcessDetachSetResultTelemetryFallbackNull: 45755345
  MsfteditGB18030_2022A: 53117045
  MsiHashMismatchFix: 33280101
  MsiReinstallModeOverrides: 45317952
  MstscUninstallSupport: 44991397
  MultiDetachedOC: 46440044
  MultiShellSupport: 45631568
  MultiTaskingSettingsRestore: 37536520
  Muse_Settings_ActiveHours_Invalid_Error_Message: 54016809
  Muse_Settings_Active_Updates_Clear_Condition: 53191380
  Muse_Settings_DisplayDownloadEstimates: 51858858
  Muse_Settings_Fix_Single_Session_Expedite: 49811837
  Muse_Settings_HistoryInitFix: 50852270
  Muse_Settings_IPU_Title_Modification_PI_Model_Copy: 54129191
  Muse_Settings_Reboot_Invoked_Telemery: 54032959
  Muse_UIEOrch_DockedAPI: 55250520
  Muse_UsoDocked_DockedClient_WaitForInstall: 53571568
  Muse_UsoDocked_IDockedClient5: 52437067
  MuteVerboseTelemetry: 48069183
  MutlipleAssessments: 37269723
  MyDevicesInAccountsSettings: 48546544
  NACS: 53398306
  NCRB: 48641934
  NDPQuality2406: 50086529
  NDTF: 53030381
  NDUPEarlyOobeNode: 49292347
  NFMUP1: 52529075
  NFUWPF: 55277652
  NHQV: 43777105
  NHQVCF: 53434412
  NLM_Fix_NlaPluginRaces: 55032533
  NMUP1B: 54466202
  NNSA: 54306680
  NNSF: 51876475
  NNVBugFixes: 44247769
  NNVDDLI: 49984487
  NNVDialogIssueOnReboot: 38122473
  NNVPreviewFeature: 41334363
  NNWIXSA: 52048992
  NOSBImpl: 46231593
  NPUModelDelay: 46125565
  NSC: 54931599
  NSCEHB: 54833190
  NSMF: 53659974
  NSMIT: 53486824
  NSTDNI: 42810361
  NSTWF: 50451615
  NTF7D: 50638759
  NTF9D: 52940288
  NTFFreq: 50657875
  NTT11D: 54286601
  NTTFX: 53788498
  NTUserQoSSupport: 43572908
  NTUserRailV2Support: 48450187
  NWEF: 55253859
  NarratorDisableNaturalVoicesInWinPE: 39382673
  NarratorDragAndDropUnglommed: 48225801
  NarratorImageDescriptionWithVisualAssist: 55393518
  NarratorNonEnglishSettingsCrashFix: 41315933
  NarratorOnVoiceTyping: 43986126
  NarratorRemoveSleepInWordBoundaryProcess: 38881106
  NarratorScanModeFolderFix_48705107: 46411062
  NarratorSettingsCrashFix: 39149636
  NarratorSwitchToDefault: 44794060
  NarratorTelemetryAdditions: 47898313
  NarratorWDAG: 39553541
  Narrator_Position_Callouts_For_Taskbar_apps: 40782004
  NativeButtonProgrammaticFocus: 53460771
  NcfHiddenBugFix: 53663508
  NearbyShareDeviceNameFix: 48871787
  NetworkDiagnostics: 37110096
  NetworkIcon_ConnectionInProgress: 46415665
  NetworkUX_Backport_10D: 50347043
  NetworkUX_BugFix_38323775: 38323775
  NetworkUX_BugFix_45090078: 45090078
  NetworkUX_BugFix_48799594: 48799594
  NetworkUX_BugFix_49097460: 49097460
  NetworkUX_BugFix_49248062: 49248062
  NetworkUX_BugFix_50075719: 50075719
  NetworkUX_BugFix_50089372: 50089372
  NetworkUX_BugFix_50239495: 50239495
  NetworkUX_BugFix_50620853: 50620853
  NetworkUX_BugFix_51769982: 51769982
  NetworkUX_BugFix_51879549: 51879549
  NetworkUX_BugFix_52991823: 52991823
  NetworkUX_BugFix_53394538: 53394538
  NetworkUX_BugFix_53537481: 53537481
  NetworkUX_BugFix_53678232: 53678232
  NetworkUX_BugFix_54093603: 54093603
  NetworkUX_BugFix_54482353: 54482353
  NetworkUX_TetheringSvcFuzzTests: 49538968
  NewMultiPagePrivacy: 48680411
  NewToastNotification: 48557685
  NiWin32kReliabilityJune2024: 50124594
  NightlightBackupHandler: 47084629
  NightlightRestoreHandler: 47084731
  NightsWatchEnablement: 24051083
  NoCloudStoreOverrideOnInit: 49175271
  NoRoiLanguageDeprecation: 36950408
  NoSmartInstallDialogForPSI: 55132583
  NodeCapabilityForNoInternetPage: 45646163
  NonPackagedCapabilityEnforcement: 39828355
  NormalizeIrisFlightsId: 0
  NotepadBanner: 29480499
  NotifyIcon2411BugFixes: 52973115
  NotifyOnPolicyChange: 49767564
  NpuProcessAttribution: 51150923
  OALaunch: 44531625
  OALaunchImprovements: 52316363
  ODATT: 53148593
  ODKFMTTF: 52554234
  OEMCustomImagesAreDesktopSpotlightImages: 48696782
  OOBEOneDriveShellExperience: 43121389
  OSK_SecureOnLockScreen: 44583694
  OSK_SecurityDllFix: 53081723
  OTPGTB: 38653309
  OctagonBrokerEtw: 15724492
  OctagonProdAttestationUrl: 17722981
  OctagonRebootlessScriptUpdate: 18983747
  OemEsimStore: 29834243
  OfficeAddinMatchingPlugin_PerformanceFix: 49992839
  OmaDmClient_CheckForDisconnectedNetworkDuringBackOff: 46731456
  OnDemandRefresh: 44466961
  OneDriveAsyncInvoke: 41562961
  OneDriveAsyncInvokeTimeoutResponse: 49345015
  OneSettingsClientRefreshCacheTask: 16860457
  OneSettingsClient_MSRootCert: 20526503
  OneSettingsClient_PushNotificationRefresh: 42281068
  OnlineEFS: 8167107
  OnnxColorFaceDetector: 35780056
  OnnxInfraredFaceDetector: 42429607
  OobeBloomUI: 46450614
  OobeCloudNavMesh: 51185170
  OobeDisableAltF4: 47409595
  OobeEndUserSessionRetryLimit: 42424489
  OobeExperienceManageQueueWnfCallback: 26243368
  OobeFadeTransitions: 42947251
  OobeForceFeatureConfigurations: 48813707
  OobeHostRetrieveCXHSharableData: 48898165
  OobeInEnduserSession: 39534444
  OobeListViewKeyPressSearch: 54847396
  OobeNdupOngoingUpdatesStatus: 49346253
  OobeNdupUsoTask: 48126282
  OobeNetworkReconnect: 34920336
  OobePersonalizedOffers: 48142773
  OobeRestoreDataLayer: 43933049
  OobeRestoreUx: 43187998
  OobeSetBackgroundImage: 41696293
  OobeShellHostWin32App: 52601469
  OobeWindowsAccountSyncConsentPage: 44406154
  OobeWv2HostDll: 53284810
  OobeZdpUdk: 48391851
  OpenWithInterimDialogForForeground: 52103299
  OpenWithLogoLoaderBackplateFix: 53441366
  OpenWithRedesign: 41118774
  OpenWithWASDKPrep: 53061306
  OptimizeRetinaSearchArea: 37347795
  OptionalFeatureVisibility: 41061657
  OptionalUnlockDuringSessionEnum: 37093920
  OrgMessagesPolicy: 41315359
  OrgMsgAuthBeacons: 43077409
  OrgMsgPolicy: 40837078
  OrgMsgPushPull: 41563745
  OsConfigurationGetConfigurationDocument: 35115136
  OsConfigurationParseJSONToDCDoc: 35038075
  OsConfigurationPowerShell: 35038115
  OverrideDeviceProductAttributes: 45792099
  OverrideTasksIntervals: 39448330
  PATKTI: 37007953
  PBSysTrayReliabilityUpdates: 48930387
  PCAIDSIntegrationFix: 52452917
  PCAccessSetting: 6171364
  PCH_USTEST: 33462698
  PDE_HAADJSupport: 44924266
  PFVC: 42187469
  PGFF: 45380551
  POIrisClients: 49203781
  PSRFeb24DeprecationBanner: 46031077
  PSWF: 44801993
  PahcHibernatePcrFix: 52969581
  ParallelWuUpdates: 52564901
  ParallelizeInspect: 39662810
  PartialProcessLimit: 50303602
  PartialTrustCapabilityEnforcement: 39719003
  PassCallerUriArgs: 50880979
  PasspointOnlineSignUp_Removal: 48758626
  PasswordAutofill: 13944250
  PayNowAutoLaunchValueBanner: 51576196
  PcaIntelligentDetection: 44206036
  PcaUiArmUpdate: 55385540
  PcaUiTitleArmPrinter: 54197538
  PdSTestCtUg: 50309508
  PdSTestDRC: 51855770
  PdSTestFcRl: 54351801
  PdSTestSmAO: 50239112
  PdSTestSmRl: 45668242
  PdfTileCache: 12976578
  PenDetachIWS: 20430744
  PerDevice_Force11On12: 43307022
  PerfMeasureMRUCR: 51738774
  PersonalizationCustomThemeBackupHandler: 45733106
  PersonalizationCustomThemeRestoreHandler: 47337060
  PersonalizationThemeBackupHandler: 44036889
  PersonalizationThemeRestoreHandler: 45169797
  PersonalizedContentCompliance: 36777462
  PersonalizedOffersNthLogon: 52753873
  PersonalizedOffersSupportInUTC: 49007945
  PfSTestSmRb: 45668249
  PhoneAppExperience: 13973807
  PinWebsiteAction: 11790758
  PinWebsiteActionV2: 16419964
  PlaceholderTileManagerTipTestImprovement: 46043490
  PlatformFixesForFullTrustAndWin32Start: 49268249
  PlayB_ModelInstallation: 51839079
  PnpDiag_ExportDriverStoreFileInfo: 52121811
  PnpSysprep_InstallType: 54697338
  PolicyCacheRefreshTelemetryWSUSHash: 51602840
  PolicyEnforcedWebcamAccess: 19294815
  PostSV2Improvements: 43912504
  PostTrackingSystemShim: 53461424
